video_id,Deutschland,USA,Kanada,Großbritannien,total
Can3yR1ogDY,0.0,0.0,1.0,0.0,1.0
7Bx6hAJYWqg,0.0,0.0,1.0,0.0,1.0
1YOKB-bLaPg,0.0,0.0,1.0,0.0,1.0
AWL5TNh3i9Y,0.0,0.0,1.0,0.0,1.0
1TtwGoPSuc0,0.0,0.0,1.0,0.0,1.0
nbzel3USXJ0,0.0,0.0,1.0,0.0,1.0
V1iLAJVFuHk,0.0,0.0,1.0,0.0,1.0
aVNGRLsIR2Q,0.0,0.0,1.0,0.0,1.0
Vg6nsrwxIrE,0.0,0.0,1.0,0.0,1.0
YcTz_mnRRzA,0.0,0.0,1.0,0.0,1.0
KKJlefSu2mg,0.0,0.0,1.0,0.0,1.0
GVWe5brmGlA,0.0,0.0,1.0,0.0,1.0
6hfFo0_H9IA,0.0,0.0,1.0,0.0,1.0
hiM7srHmZeY,0.0,0.0,1.0,0.0,1.0
AcyxWSzPTK4,0.0,0.0,1.0,0.0,1.0
TOCKmss8Ipk,0.0,0.0,1.0,0.0,1.0
Emnv-xMb2CM,0.0,0.0,1.0,0.0,1.0
eyhovIu-l6g,0.0,0.0,1.0,0.0,1.0
lE2IMCCa328,0.0,0.0,1.0,0.0,1.0
kXd_ABYxnJQ,0.0,0.0,1.0,0.0,1.0
iTtjtGf-8wQ,0.0,0.0,1.0,0.0,1.0
--YgtVuvWGo,0.0,0.0,1.0,0.0,1.0
EhzomX4g6qQ,0.0,0.0,1.0,0.0,1.0
vF3y1_r-mwA,0.0,0.0,2.0,0.0,2.0
3xlqv0LLacQ,0.0,0.0,1.0,0.0,1.0
PzxnMOGQWCk,0.0,0.0,2.0,0.0,2.0
wLwCiJ5mKec,0.0,0.0,1.0,0.0,1.0
gAmGK4zwbqA,0.0,0.0,1.0,0.0,1.0
LkRtWMTQN0o,0.0,0.0,1.0,0.0,1.0
g5wVhaupuKc,0.0,0.0,1.0,0.0,1.0
tis2RwlyqrI,0.0,0.0,1.0,0.0,1.0
S4M_bpWd3bg,0.0,0.0,1.0,0.0,1.0
zyaUXUcD8-I,0.0,0.0,1.0,0.0,1.0
U9gpcBDMRBA,0.0,0.0,1.0,0.0,1.0
71AFCDqpJFI,0.0,0.0,1.0,0.0,1.0
I1e0PQL8K9A,0.0,0.0,1.0,0.0,1.0
KYqDtHu6S24,0.0,0.0,1.0,0.0,1.0
m_6CztPaqVg,0.0,0.0,1.0,0.0,1.0
41ThRwO1mDQ,0.0,0.0,1.0,0.0,1.0
p7CZxCfdC0A,0.0,0.0,1.0,0.0,1.0
L-lJ4XJOCP4,0.0,0.0,1.0,0.0,1.0
mviTS_cIWXg,0.0,0.0,1.0,0.0,1.0
s7rdXrDWQRg,0.0,0.0,1.0,0.0,1.0
cH4mYC91omg,0.0,0.0,1.0,0.0,1.0
U6gF3ZwOfBI,0.0,0.0,1.0,0.0,1.0
hdrkZGQ8Bxg,0.0,0.0,2.0,0.0,2.0
J9Hwwcb5BFg,0.0,0.0,4.0,0.0,4.0
TwYvJ91OPjM,0.0,0.0,3.0,0.0,3.0
QJWTqI-uor4,0.0,0.0,3.0,0.0,3.0
v5IKpyFrpV4,0.0,0.0,3.0,0.0,3.0
14pwiHUMqZ0,0.0,0.0,2.0,0.0,2.0
x8-dxIavgvE,0.0,0.0,1.0,0.0,1.0
WFCanKYtmIU,0.0,0.0,2.0,0.0,2.0
n4tlP-3LXEI,0.0,0.0,1.0,0.0,1.0
I4140nIOKC0,0.0,0.0,1.0,0.0,1.0
r8Dhh1rHQlE,0.0,0.0,2.0,0.0,2.0
NrFgj3L9DXo,0.0,0.0,1.0,0.0,1.0
PLZ62xqyNDk,0.0,0.0,2.0,0.0,2.0
yhrUKXyGpzY,0.0,0.0,1.0,0.0,1.0
gXq_OW7ws18,0.0,0.0,2.0,0.0,2.0
wZmJonaeWDg,0.0,0.0,1.0,0.0,1.0
eHfxcts8dfI,0.0,0.0,2.0,0.0,2.0
WWT1-2x3xzc,0.0,0.0,2.0,0.0,2.0
rqIhnOS4sBM,0.0,0.0,1.0,0.0,1.0
7_l39yRlvzg,0.0,0.0,1.0,0.0,1.0
XGN57Z3NTbQ,0.0,0.0,1.0,0.0,1.0
qFcCpM8tOnI,0.0,0.0,1.0,0.0,1.0
KAha5roQXIA,0.0,0.0,1.0,0.0,1.0
1YlDlzlTHZ4,0.0,0.0,1.0,0.0,1.0
9a0EiOE8OiQ,0.0,0.0,2.0,0.0,2.0
nuIoxlJYCXI,0.0,0.0,2.0,0.0,2.0
UfJufKBoPKk,0.0,0.0,1.0,0.0,1.0
9pfjrlYymuk,0.0,0.0,1.0,0.0,1.0
4-C4fGNVhwg,0.0,0.0,1.0,0.0,1.0
gAZaqhNxAm8,0.0,0.0,1.0,0.0,1.0
WeX5VO0aXS0,0.0,0.0,2.0,0.0,2.0
DWnnId-hvNA,0.0,0.0,1.0,0.0,1.0
2Z_UT82cGWY,0.0,0.0,2.0,0.0,2.0
kq7JjEz_5H4,0.0,0.0,1.0,0.0,1.0
bZEO0D6HfLQ,0.0,0.0,1.0,0.0,1.0
oDYKUGSl9m4,0.0,0.0,1.0,0.0,1.0
gZ1XyZF8b6U,0.0,0.0,2.0,0.0,2.0
fRG37dYhTNw,0.0,0.0,1.0,0.0,1.0
JJSod2YwbrA,0.0,0.0,1.0,0.0,1.0
yrPvX1qP7BM,0.0,0.0,1.0,0.0,1.0
RdJpxjewJvc,0.0,0.0,1.0,0.0,1.0
agnGIJlcQgs,0.0,0.0,1.0,0.0,1.0
HfBwWOpHZUM,0.0,0.0,1.0,0.0,1.0
G2iuPWrIkUk,0.0,0.0,1.0,0.0,1.0
u8Op7Og84TE,0.0,0.0,1.0,0.0,1.0
1m39Ry7mgyo,0.0,0.0,1.0,0.0,1.0
JOCxEgfea9g,0.0,0.0,1.0,0.0,1.0
LoTfDQMavgw,0.0,0.0,3.0,0.0,3.0
zKMtceLC3dc,0.0,0.0,1.0,0.0,1.0
FoGDAnuceLo,0.0,0.0,1.0,0.0,1.0
F9qdxZvP3Kg,0.0,0.0,1.0,0.0,1.0
-cftrBIxEmU,0.0,0.0,1.0,0.0,1.0
GO-6wpLxgVk,0.0,0.0,1.0,0.0,1.0
mm5v6BLslQQ,0.0,0.0,1.0,0.0,1.0
FqCZhSIXcv4,0.0,0.0,1.0,0.0,1.0
4J6mVUxAMH8,0.0,0.0,1.0,0.0,1.0
0e7TcOFfGKs,0.0,0.0,2.0,0.0,2.0
ZG_aBxw69j0,0.0,0.0,2.0,0.0,2.0
v9EUmHHhe5Q,0.0,0.0,1.0,0.0,1.0
uPtF9l30uWE,0.0,0.0,1.0,0.0,1.0
KyWmYSMMX7E,0.0,0.0,1.0,0.0,1.0
6q-TxUjNRrA,0.0,0.0,2.0,0.0,2.0
Ac75L5_HguQ,0.0,0.0,1.0,0.0,1.0
BFL7u_EZU3w,0.0,0.0,1.0,0.0,1.0
_4HKJonIS84,0.0,0.0,1.0,0.0,1.0
KwsMBGm1zBc,0.0,0.0,1.0,0.0,1.0
20REZmnhHSA,0.0,0.0,2.0,0.0,2.0
Z50JwfCYD9A,0.0,0.0,1.0,0.0,1.0
xVAhI-vWgvo,0.0,0.0,1.0,0.0,1.0
f44NvLRFWaA,0.0,0.0,2.0,0.0,2.0
o_06CIwOYXY,0.0,0.0,1.0,0.0,1.0
QH3SA2VjaFo,0.0,0.0,1.0,0.0,1.0
-Bg_cVW7vcQ,0.0,0.0,1.0,0.0,1.0
UPDm0WNYgkw,0.0,0.0,1.0,0.0,1.0
aU7M4ArdjDM,0.0,0.0,1.0,0.0,1.0
Lkn1Op_Mwow,0.0,0.0,1.0,0.0,1.0
8Wop8U6ok5c,0.0,0.0,1.0,0.0,1.0
O-TBQyj_sUQ,0.0,0.0,1.0,0.0,1.0
qFzfY74lB1M,0.0,0.0,1.0,0.0,1.0
suhZ-Z1By9s,0.0,0.0,1.0,0.0,1.0
VvAGDhxEQWY,0.0,0.0,1.0,0.0,1.0
YG2wvFyaTrQ,0.0,0.0,1.0,0.0,1.0
w_xTA1bu8Uo,0.0,0.0,1.0,0.0,1.0
2mBfChszA_o,0.0,0.0,3.0,0.0,3.0
gReRDjfMGlo,0.0,0.0,1.0,0.0,1.0
bs0BXAptu78,0.0,0.0,1.0,0.0,1.0
8c-jJC9yP74,0.0,0.0,1.0,0.0,1.0
jZUw5WqfWIc,0.0,0.0,1.0,0.0,1.0
BgsAIOVPhwA,0.0,0.0,1.0,0.0,1.0
FolB2i8kh30,0.0,0.0,1.0,0.0,1.0
OSGTn8zzchQ,0.0,0.0,1.0,0.0,1.0
DuokxFg7F84,0.0,0.0,1.0,0.0,1.0
3B9KNnMmotk,0.0,0.0,1.0,0.0,1.0
QIycmAPvXpo,0.0,0.0,1.0,0.0,1.0
MYf-Slm3hQ4,0.0,0.0,1.0,0.0,1.0
MqY-o3uuemo,0.0,0.0,1.0,0.0,1.0
R5Yjzr_2f5k,0.0,0.0,1.0,0.0,1.0
YW4GutWsDpg,0.0,0.0,1.0,0.0,1.0
TR9opsqS-sw,0.0,0.0,1.0,0.0,1.0
5mkXlB0LVnM,0.0,0.0,1.0,0.0,1.0
LBouZZqO0mc,0.0,0.0,3.0,0.0,3.0
RzVsBuyWRE4,0.0,0.0,3.0,0.0,3.0
mhwHTO36nLQ,0.0,0.0,3.0,0.0,3.0
GwpdF-zXVDI,0.0,0.0,3.0,0.0,3.0
8SKuSqTCQR8,0.0,0.0,1.0,0.0,1.0
FolI8jw_ZS4,0.0,0.0,2.0,0.0,2.0
wXbsQ0e2awY,0.0,0.0,2.0,0.0,2.0
e5oIiZoyOGo,0.0,0.0,1.0,0.0,1.0
A1kHc1IR-9M,0.0,0.0,3.0,0.0,3.0
akv9jJlYwcI,0.0,0.0,2.0,0.0,2.0
_nRicl21hd0,0.0,0.0,2.0,0.0,2.0
lYrqvYewUIQ,0.0,0.0,1.0,0.0,1.0
l87WLq-fhv8,0.0,0.0,1.0,0.0,1.0
KsZklbhI1kI,0.0,0.0,2.0,0.0,2.0
almrgqJ_izc,0.0,0.0,1.0,0.0,1.0
BaDHavq8W6Q,0.0,0.0,2.0,0.0,2.0
WIWgdHYYQO4,0.0,0.0,3.0,0.0,3.0
1M9ghgM_LFI,0.0,0.0,2.0,0.0,2.0
t1bvmL88OZc,0.0,0.0,2.0,0.0,2.0
rWH49-k921o,0.0,0.0,1.0,0.0,1.0
AvzKmIC_FQQ,0.0,0.0,1.0,0.0,1.0
8Wm2r3eqHTU,0.0,0.0,1.0,0.0,1.0
6QAY0qc0u-4,0.0,0.0,1.0,0.0,1.0
hM7FB5WrXLw,0.0,0.0,2.0,0.0,2.0
piLho0dzAJ8,0.0,0.0,1.0,0.0,1.0
dksF_qYn720,0.0,0.0,3.0,0.0,3.0
qs8xStp6RhM,0.0,0.0,1.0,0.0,1.0
5Y1bFg9rUac,0.0,0.0,2.0,0.0,2.0
k9lVxawZCpQ,0.0,0.0,1.0,0.0,1.0
3rglMVDb3Go,0.0,0.0,1.0,0.0,1.0
fT0xEelCd-I,0.0,0.0,4.0,0.0,4.0
PhXzG1FGTkE,0.0,0.0,1.0,0.0,1.0
ASgsMDz17SE,0.0,0.0,1.0,0.0,1.0
DpDFX7FbZqg,0.0,0.0,1.0,0.0,1.0
wGQEBtq5fQM,0.0,0.0,2.0,0.0,2.0
qvojYIc1PbE,0.0,0.0,1.0,0.0,1.0
zdyU4TKSMus,0.0,0.0,1.0,0.0,1.0
7Ps_vqnf2Rw,0.0,0.0,2.0,0.0,2.0
-vVmNpGdt6E,0.0,0.0,2.0,0.0,2.0
PLoM8eufKY4,0.0,0.0,1.0,0.0,1.0
ZT8Ae6gMe70,0.0,0.0,1.0,0.0,1.0
BI3RQKQGVgQ,0.0,0.0,1.0,0.0,1.0
saryG3D5nJQ,0.0,0.0,2.0,0.0,2.0
U4qxmXEyr8o,0.0,0.0,1.0,0.0,1.0
Jmcj6nCZoTg,0.0,0.0,1.0,0.0,1.0
7D1HRZh6Pkw,0.0,0.0,1.0,0.0,1.0
Q97U8K_YlOo,0.0,0.0,2.0,0.0,2.0
tAde2rp2m3w,0.0,0.0,1.0,0.0,1.0
TG6sCKueGA0,0.0,0.0,1.0,0.0,1.0
LtCZJI_6np8,0.0,0.0,1.0,0.0,1.0
zXXxZmwpPnc,0.0,0.0,1.0,0.0,1.0
qLbUaVBO6mk,0.0,0.0,1.0,0.0,1.0
0EhRRYhdtT8,0.0,0.0,1.0,0.0,1.0
HI0mU0WAIeM,0.0,0.0,1.0,0.0,1.0
DAS13OCKYEw,0.0,0.0,1.0,0.0,1.0
806QNcXoFsU,0.0,0.0,1.0,0.0,1.0
0TuYag60_-8,0.0,0.0,1.0,0.0,1.0
7_C5v__scfE,0.0,0.0,1.0,0.0,1.0
7-OqRXC9qfA,0.0,0.0,1.0,0.0,1.0
aw0Q_XPMDbI,0.0,0.0,1.0,0.0,1.0
Py8VDZKrWEA,0.0,0.0,1.0,0.0,1.0
HGTR3N4kBsA,0.0,0.0,1.0,0.0,1.0
w6jE3T_ooKw,0.0,0.0,2.0,0.0,2.0
0mOiPtj4Irg,0.0,0.0,1.0,0.0,1.0
cEKikoN5NW0,0.0,0.0,1.0,0.0,1.0
_25FO5hnHN8,0.0,0.0,1.0,0.0,1.0
ZvKS6Gxx5sE,0.0,0.0,1.0,0.0,1.0
oD_3wMh5kLg,0.0,0.0,1.0,0.0,1.0
PF1dKz_2NS8,0.0,0.0,1.0,0.0,1.0
tXvMjFxMR-E,0.0,0.0,1.0,0.0,1.0
61pkitfytRs,0.0,0.0,1.0,0.0,1.0
_us4opgxJWs,0.0,0.0,1.0,0.0,1.0
zQxUrjQp_ak,0.0,0.0,1.0,0.0,1.0
NNd_nB6CCJM,0.0,0.0,1.0,0.0,1.0
QsZF-F4LbYQ,0.0,0.0,1.0,0.0,1.0
qK6ah1QiK-8,0.0,0.0,1.0,0.0,1.0
YxecxIbQmJM,0.0,0.0,1.0,0.0,1.0
O5RTJn-JsEg,0.0,0.0,1.0,0.0,1.0
vXDgi8z30Nk,0.0,0.0,1.0,0.0,1.0
j3ul42jqnq0,0.0,0.0,2.0,0.0,2.0
fr5aMI0Whbs,0.0,0.0,1.0,0.0,1.0
j-CRhduNoXQ,0.0,0.0,1.0,0.0,1.0
0sRuHXIc7bQ,0.0,0.0,1.0,0.0,1.0
ZwG4QldqAUo,0.0,0.0,1.0,0.0,1.0
V9tw4yMJ600,0.0,0.0,4.0,0.0,4.0
3gCAsAqU11Q,0.0,0.0,1.0,0.0,1.0
_E0eli9kcFg,0.0,0.0,3.0,0.0,3.0
pg3giOoFv3E,0.0,0.0,3.0,0.0,3.0
D_a5pY7wudQ,0.0,0.0,1.0,0.0,1.0
WakC64UeF1c,0.0,0.0,3.0,0.0,3.0
eaXmIPHrHmY,0.0,0.0,4.0,0.0,4.0
mmkCS5eA4f8,0.0,0.0,3.0,0.0,3.0
ZIimyHlUSEU,0.0,0.0,1.0,0.0,1.0
DulNakuRwzg,0.0,0.0,1.0,0.0,1.0
kigAB1rAtpg,0.0,0.0,1.0,0.0,1.0
9OzMfBl2XII,0.0,0.0,2.0,0.0,2.0
wEmetHs9mWI,0.0,0.0,1.0,0.0,1.0
Aga-eU-rfrk,0.0,0.0,1.0,0.0,1.0
Xx1wnRxktPc,0.0,0.0,3.0,0.0,3.0
vVoEgYAkniI,0.0,0.0,1.0,0.0,1.0
BB1BmypZymk,0.0,0.0,3.0,0.0,3.0
0OcaZKYXhOg,0.0,0.0,2.0,0.0,2.0
lp0IM5tQCOw,0.0,0.0,2.0,0.0,2.0
AKNrL3b5ZFM,0.0,0.0,2.0,0.0,2.0
vnDAh2XnPZo,0.0,0.0,1.0,0.0,1.0
d0NNTQLLVQY,0.0,0.0,2.0,0.0,2.0
UsGlEV3RLbk,0.0,0.0,1.0,0.0,1.0
Df9UP6_7P3U,0.0,0.0,1.0,0.0,1.0
l82ysZr8oAQ,0.0,0.0,1.0,0.0,1.0
nbSeMTCc7QM,0.0,0.0,1.0,0.0,1.0
QQmjP5CqSxI,0.0,0.0,2.0,0.0,2.0
8TUj_S024DM,0.0,0.0,1.0,0.0,1.0
cYtxt20VXSc,0.0,0.0,2.0,0.0,2.0
o2572Ar0VNU,0.0,0.0,2.0,0.0,2.0
lN9WqViMBKk,0.0,0.0,2.0,0.0,2.0
ZAVpB094Clc,0.0,0.0,1.0,0.0,1.0
7LXLlngIjHU,0.0,0.0,2.0,0.0,2.0
VCOgAA1plyo,0.0,0.0,1.0,0.0,1.0
f1FX5wvC3DA,0.0,0.0,2.0,0.0,2.0
sogakkimTgc,0.0,0.0,2.0,0.0,2.0
idp0wNHADr0,0.0,0.0,1.0,0.0,1.0
D6zNtypqNLQ,0.0,0.0,1.0,0.0,1.0
sreGhR4bOGY,0.0,0.0,1.0,0.0,1.0
OGoNmuCwieY,0.0,0.0,1.0,0.0,1.0
eAvZLy-mFdI,0.0,0.0,1.0,0.0,1.0
CTmRASBwJkE,0.0,0.0,2.0,0.0,2.0
HpFMTju5klk,0.0,0.0,1.0,0.0,1.0
qgVwm_YN2AI,0.0,0.0,1.0,0.0,1.0
Wt2b3VGI-j8,0.0,0.0,1.0,0.0,1.0
aOiIGMt5CGU,0.0,0.0,1.0,0.0,1.0
TnDY-TefbGc,0.0,0.0,1.0,0.0,1.0
bmoC4qxN-3Q,0.0,0.0,1.0,0.0,1.0
3ESzGBifAAc,0.0,0.0,1.0,0.0,1.0
pLd-rqYP0lc,0.0,0.0,2.0,0.0,2.0
L2VuYNa-Q9I,0.0,0.0,1.0,0.0,1.0
CHsY5qPyk0A,0.0,0.0,1.0,0.0,1.0
M9-pSLZwpmg,0.0,0.0,1.0,0.0,1.0
859eEHZiAZg,0.0,0.0,1.0,0.0,1.0
9xmfPGmIOdo,0.0,0.0,1.0,0.0,1.0
R5MS7JpU5So,0.0,0.0,1.0,0.0,1.0
5WL8Omm7b-4,0.0,0.0,1.0,0.0,1.0
4CoSQUexM9Y,0.0,0.0,1.0,0.0,1.0
s1Sa3upX3bQ,0.0,0.0,1.0,0.0,1.0
i82PgpwDhbI,0.0,0.0,1.0,0.0,1.0
zpYQVGbar8Y,0.0,0.0,2.0,0.0,2.0
YjF63t7KFns,0.0,0.0,1.0,0.0,1.0
DNOBq-3OR9s,0.0,0.0,1.0,0.0,1.0
pltpEQXxKxM,0.0,0.0,1.0,0.0,1.0
NWYoRNepves,0.0,0.0,1.0,0.0,1.0
N0J4OUU58E8,0.0,0.0,1.0,0.0,1.0
u57fE2sjcJE,0.0,0.0,1.0,0.0,1.0
1P1-RlTxHyc,0.0,0.0,1.0,0.0,1.0
SAUjD-DAAek,0.0,0.0,1.0,0.0,1.0
nQHguvLbKxg,0.0,0.0,1.0,0.0,1.0
DGPmgwTTOBQ,0.0,0.0,1.0,0.0,1.0
eCb1UpfzHZE,0.0,0.0,1.0,0.0,1.0
-8X32zNup1o,0.0,0.0,1.0,9.0,10.0
NoUcOismOww,0.0,0.0,1.0,0.0,1.0
XgBhN2WHnHg,0.0,0.0,1.0,0.0,1.0
xgTnlh1ogus,0.0,0.0,1.0,0.0,1.0
rJOMYEXK6cs,0.0,0.0,1.0,0.0,1.0
WiSHYQwv9Cs,0.0,0.0,1.0,0.0,1.0
69MvSbAfXjA,0.0,0.0,1.0,0.0,1.0
ZmPpYKwhewQ,0.0,0.0,1.0,0.0,1.0
pylECP8CdHE,0.0,0.0,1.0,0.0,1.0
Ef4PLSqqg50,0.0,0.0,1.0,0.0,1.0
KrD9J5lPMSA,0.0,0.0,1.0,0.0,1.0
rqPC65mVVk0,0.0,0.0,2.0,0.0,2.0
XzL5WbxlFlA,0.0,0.0,2.0,0.0,2.0
w7Dm4sHmV_4,0.0,0.0,1.0,0.0,1.0
HhhWIeCp8Ks,0.0,0.0,3.0,0.0,3.0
deVoaRTfVqs,0.0,0.0,4.0,0.0,4.0
sokPIM7npF8,0.0,0.0,3.0,0.0,3.0
sha57OfIolo,0.0,0.0,1.0,0.0,1.0
IQvd2J4TCyo,0.0,0.0,1.0,0.0,1.0
NoQO3jcunFk,0.0,0.0,2.0,0.0,2.0
E5bO-chVuZQ,0.0,0.0,2.0,0.0,2.0
D3kKCxXIF5c,0.0,0.0,2.0,0.0,2.0
w47K7RqVcf4,0.0,0.0,1.0,0.0,1.0
zEjDlu9SR2Y,0.0,0.0,1.0,0.0,1.0
m3CN_fnkLhI,0.0,0.0,1.0,0.0,1.0
siVIV2Oc0Ys,0.0,0.0,3.0,0.0,3.0
EfNSPCwjxP0,0.0,0.0,1.0,0.0,1.0
ggm2Pvj2QHQ,0.0,0.0,2.0,8.0,10.0
ydBFjl6rHrw,0.0,0.0,1.0,0.0,1.0
_YcRlqHss2s,0.0,0.0,1.0,0.0,1.0
hQg2Sd9mWrQ,0.0,0.0,1.0,0.0,1.0
1Oh7yC6kcJw,0.0,0.0,3.0,0.0,3.0
pfzysHOVJ40,0.0,0.0,2.0,0.0,2.0
OP7HyZpvYE0,0.0,0.0,1.0,0.0,1.0
9jaJxPoytvI,0.0,0.0,2.0,0.0,2.0
O-yzmIlradI,0.0,0.0,1.0,0.0,1.0
cRs-wBddqZk,0.0,0.0,3.0,0.0,3.0
5Y-5vrFEmdY,0.0,0.0,2.0,0.0,2.0
PN2IMpwbZWc,0.0,0.0,1.0,0.0,1.0
cLovJeESCUA,0.0,0.0,1.0,0.0,1.0
34fHgqmuzM0,0.0,0.0,1.0,0.0,1.0
wAbnrdmESn0,0.0,0.0,2.0,0.0,2.0
5is-bEioiMY,0.0,0.0,1.0,0.0,1.0
ySApf-r8SWQ,0.0,0.0,1.0,0.0,1.0
L07zzjmxpYE,0.0,0.0,1.0,0.0,1.0
D_Tu1s4iES4,0.0,0.0,2.0,0.0,2.0
LkY42cH_EZw,0.0,0.0,2.0,0.0,2.0
WMkUunmqDCs,0.0,0.0,2.0,0.0,2.0
NxqjMiFe-rQ,0.0,0.0,2.0,0.0,2.0
eT9QeDqZbWc,0.0,0.0,2.0,0.0,2.0
P_xXvDNZjHI,0.0,0.0,1.0,0.0,1.0
UR7QHavBTXI,0.0,0.0,1.0,0.0,1.0
RoVFJEP98dU,0.0,0.0,1.0,0.0,1.0
Ddj6lZYxiXU,0.0,0.0,1.0,0.0,1.0
5SCJ21Gqb3o,0.0,0.0,2.0,0.0,2.0
YgYkjLwtBME,0.0,0.0,1.0,0.0,1.0
SFG0fW0ZpHY,0.0,0.0,2.0,0.0,2.0
Vk6hYdH7ug8,0.0,0.0,1.0,0.0,1.0
PKrD9rqjvYE,0.0,0.0,1.0,0.0,1.0
uyUQZCdu1t4,0.0,0.0,2.0,0.0,2.0
geF2uw_89vQ,0.0,0.0,1.0,0.0,1.0
66VxjEgCS3E,0.0,0.0,1.0,0.0,1.0
SA83KYq8x6A,0.0,0.0,1.0,0.0,1.0
jBGmRaOSe4U,0.0,0.0,1.0,0.0,1.0
BSitS67ZQMs,0.0,0.0,1.0,0.0,1.0
vrKWu9vj0Jk,0.0,0.0,1.0,0.0,1.0
EGB_okSb6RU,0.0,0.0,1.0,0.0,1.0
5_ZsSvfr8Mc,0.0,0.0,1.0,0.0,1.0
OtfuTyyB5H0,0.0,0.0,1.0,0.0,1.0
2KDai2DuRd0,0.0,0.0,1.0,0.0,1.0
NACktuQR2WI,0.0,0.0,1.0,0.0,1.0
KTTiKRJ2RcI,0.0,0.0,1.0,0.0,1.0
kf_qNA3Sdlg,0.0,0.0,1.0,0.0,1.0
MqoFaK1LK3g,0.0,0.0,1.0,0.0,1.0
32cwZWcCbZE,0.0,0.0,1.0,0.0,1.0
2qMfchgUquQ,0.0,0.0,1.0,0.0,1.0
jcSkWjhgg70,0.0,0.0,1.0,0.0,1.0
MTNkcmfBvdM,0.0,0.0,1.0,0.0,1.0
dWJY3wjG30g,0.0,0.0,1.0,0.0,1.0
BGrxzYFuvOY,0.0,0.0,1.0,0.0,1.0
IMBfT38xbhU,0.0,0.0,1.0,0.0,1.0
um4rK0lYicg,0.0,0.0,1.0,0.0,1.0
_xkJvHy2MSk,0.0,0.0,1.0,0.0,1.0
Tlgr96mhAGc,0.0,0.0,1.0,0.0,1.0
PTrlmriTpI0,0.0,0.0,1.0,0.0,1.0
oehWsVdYPCg,0.0,0.0,1.0,0.0,1.0
cUKZJ4PPxOM,0.0,0.0,1.0,0.0,1.0
VsqsLo6ZK3o,0.0,0.0,1.0,0.0,1.0
Gc6L0fZ91jI,0.0,0.0,1.0,0.0,1.0
9cOvhuGcYYk,0.0,0.0,1.0,0.0,1.0
7QXssPVCCT0,0.0,0.0,1.0,0.0,1.0
Fc8Ej_H-UYI,0.0,0.0,1.0,0.0,1.0
HM8Ba21aRqI,0.0,0.0,1.0,0.0,1.0
l5O9vgGrCRw,0.0,0.0,1.0,0.0,1.0
ZJ8ArnBrN-o,0.0,0.0,1.0,0.0,1.0
NuRDxWpb2TI,0.0,0.0,1.0,0.0,1.0
iO04CCzoHCY,0.0,0.0,1.0,0.0,1.0
e8XoJsBCi2k,0.0,0.0,5.0,0.0,5.0
T_QA7LgR0CY,0.0,0.0,1.0,0.0,1.0
KKbDaAEz4SA,0.0,0.0,3.0,0.0,3.0
TZsLacht9Y4,0.0,0.0,1.0,0.0,1.0
fj1FF0iVR8I,0.0,0.0,2.0,0.0,2.0
Rz9rCkGnF78,0.0,0.0,1.0,0.0,1.0
qeZw0c56bgQ,0.0,0.0,2.0,0.0,2.0
KC3MutXeqHc,0.0,0.0,1.0,0.0,1.0
KpDwFdp58-Q,0.0,0.0,2.0,0.0,2.0
_1y1t-MWbRs,0.0,0.0,1.0,0.0,1.0
usyI9myL2hs,0.0,0.0,1.0,0.0,1.0
AhPRROnPvN8,0.0,0.0,1.0,0.0,1.0
JmmpGToEEsE,0.0,0.0,1.0,0.0,1.0
PyVvsO_CGfw,0.0,0.0,2.0,0.0,2.0
6zz0YUY0-QI,0.0,0.0,2.0,0.0,2.0
Ba0F45y4D9s,0.0,0.0,2.0,0.0,2.0
bDCZiXmV8xs,0.0,0.0,2.0,0.0,2.0
f1mjOIa8pTs,0.0,0.0,1.0,0.0,1.0
YiJqHUZ_kAY,0.0,0.0,1.0,0.0,1.0
727zbzhck_0,0.0,0.0,1.0,0.0,1.0
uqIimB2dt4s,0.0,0.0,3.0,0.0,3.0
KJAzQie7z58,0.0,0.0,1.0,0.0,1.0
UtWIzSuW1s0,0.0,0.0,1.0,0.0,1.0
x0uaEP43I6M,0.0,0.0,1.0,0.0,1.0
2LpiH6q1rIo,0.0,0.0,1.0,0.0,1.0
TG5CpiHfNbc,0.0,0.0,1.0,0.0,1.0
idoomo6p9Bc,0.0,0.0,2.0,0.0,2.0
9eNC7sME5lM,0.0,0.0,1.0,0.0,1.0
pwSALZzLSnE,0.0,0.0,1.0,0.0,1.0
9A0QCJqbyPE,0.0,0.0,1.0,0.0,1.0
SJpfz6NL1Eg,0.0,0.0,2.0,0.0,2.0
oJveN0UHsaA,0.0,0.0,1.0,0.0,1.0
EWX6O-OTwZA,0.0,0.0,3.0,0.0,3.0
oOEVwDLiNvY,0.0,0.0,1.0,0.0,1.0
Ph-agWjXFgE,0.0,0.0,1.0,0.0,1.0
C-AjcbVUq54,0.0,0.0,2.0,0.0,2.0
Bw5fAQBGHEg,0.0,0.0,1.0,0.0,1.0
RBJgpXyezgA,0.0,0.0,1.0,0.0,1.0
_2d8BTYMcIE,0.0,0.0,1.0,0.0,1.0
JPyTVxF1YZw,0.0,0.0,1.0,0.0,1.0
kSRKZr8Xe44,0.0,0.0,1.0,0.0,1.0
k1KAJRWfQEc,0.0,0.0,1.0,0.0,1.0
ceVPIov2iqU,0.0,0.0,1.0,0.0,1.0
